docket,cleaned_address,latlong,community,ward_1523,lat,long
21DT001022,1232 W NORTH,"41.904905,-87.6331985",NEAR NORTH SIDE,2,41.904905,-87.6331985
21DT000367,1552 N DAYTON ST,"41.90923635843833,-87.64956472399408",NEAR NORTH SIDE,2,41.90923635843833,-87.64956472399408
21DT001156,329 W SCHILLER ST,"41.90741545,-87.63774395089362",NEAR NORTH SIDE,27,41.90741545,-87.63774395089362
21DT000484,7 W HURON ST,"41.89478803396389,-87.62853500046286",NEAR NORTH SIDE,42,41.89478803396389,-87.62853500046286
21DT001028,226 W ONTARIO ST,"41.893406,-87.6354147",NEAR NORTH SIDE,42,41.893406,-87.6354147
21DT000662,6651 W GRAND AVE,"41.8914869,-87.6399768",NEAR NORTH SIDE,42,41.8914869,-87.6399768
20DT000951,372 W CHICAGO,"41.89645900911042,-87.63790957536598",NEAR NORTH SIDE,42,41.89645900911042,-87.63790957536598
22DT000609,169 W ONTARIO ST,"41.89304045,-87.63389811100103",NEAR NORTH SIDE,42,41.89304045,-87.63389811100103
21DT000483,20 W ONTARIO ST,"41.893461099999996,-87.62896888012445",NEAR NORTH SIDE,42,41.893461099999996,-87.62896888012445
23DT000483,126 W GRAND AVE,"41.89151681190137,-87.63297930507412",NEAR NORTH SIDE,42,41.89151681190137,-87.63297930507412
22DT001092,126 W GRAND AVE,"41.89151681190137,-87.63297930507412",NEAR NORTH SIDE,42,41.89151681190137,-87.63297930507412
22DT001093,128 W GRAND AVE,"41.891516625954964,-87.63299641214368",NEAR NORTH SIDE,42,41.891516625954964,-87.63299641214368
21DT001030,128 W GRAND AVE,"41.891516625954964,-87.63299641214368",NEAR NORTH SIDE,42,41.891516625954964,-87.63299641214368
22DT000974,159 W KINZIE ST,"41.8889475,-87.6333796489623",NEAR NORTH SIDE,42,41.8889475,-87.6333796489623
22DT001108,924 N CLARK,"41.8995506,-87.63187427600926",NEAR NORTH SIDE,2,41.8995506,-87.63187427600926
22DT001285,924 N CLARK,"41.8995506,-87.63187427600926",NEAR NORTH SIDE,2,41.8995506,-87.63187427600926
21DT001090,873 N ORLEANS ST,"41.89868305,-87.63695054930189",NEAR NORTH SIDE,27,41.89868305,-87.63695054930189
21DT000340,849 N DEARBORN ST,"41.8981151,-87.62956922396631",NEAR NORTH SIDE,2,41.8981151,-87.62956922396631
21DT001061,1017 W DIVISION ST,"41.9030974,-87.65322921427995",NEAR NORTH SIDE,27,41.9030974,-87.65322921427995
22DT000983,25 E CEDAR ST,"41.9021858,-87.6272666196791",NEAR NORTH SIDE,42,41.9021858,-87.6272666196791
22DT001094,25 E CEDAR ST,"41.9021858,-87.6272666196791",NEAR NORTH SIDE,42,41.9021858,-87.6272666196791
20DT001027,110 W OHIO ST,"41.89250553091705,-87.63142024305525",NEAR NORTH SIDE,42,41.89250553091705,-87.63142024305525
22DT000612,455 W NORTH AVE,"41.9108278,-87.6407924417156",NEAR NORTH SIDE,2,41.9108278,-87.6407924417156
21DT000546,26 E DIVISION ST,"41.9041484,-87.62761447252896",NEAR NORTH SIDE,43,41.9041484,-87.62761447252896
22DT001099,350 W GRAND AVE,"41.891635396867244,-87.63631742529469",NEAR NORTH SIDE,42,41.891635396867244,-87.63631742529469
21DT000472,152 E ONTARIO ST,"41.89342952869437,-87.62349492257184",NEAR NORTH SIDE,42,41.89342952869437,-87.62349492257184
22DT001096,4 E CEDAR ST,"41.9022995,-87.62809566666667",NEAR NORTH SIDE,42,41.9022995,-87.62809566666667
21DT001066,1528 N LASALLE DR,"41.9100477,-87.6334864393857",NEAR NORTH SIDE,27,41.9100477,-87.6334864393857
21DT000381,77 E ELM ST,"41.9030376,-87.62583280576351",NEAR NORTH SIDE,2,41.9030376,-87.62583280576351
22DT000984,21 E CEDAR ST,"41.9021853,-87.62739244387419",NEAR NORTH SIDE,42,41.9021853,-87.62739244387419
22DT001000,154 W SUPERIOR,"41.895802599999996,-87.63337637544225",NEAR NORTH SIDE,2,41.895802599999996,-87.63337637544225
22DT001359,17 E SCOTT ST,"41.90465605,-87.6279320852721",NEAR NORTH SIDE,43,41.90465605,-87.6279320852721
21DT001089,314 W SCHILLER ST,"41.9075367,-87.63736615",NEAR NORTH SIDE,27,41.9075367,-87.63736615
21DT000628,427 N CLARK ST,"41.9036945,-87.6314321",NEAR NORTH SIDE,2,41.9036945,-87.6314321
21DT000482,455 N MCCLURG CT,"41.88986842786122,-87.61752165948454",NEAR NORTH SIDE,42,41.88986842786122,-87.61752165948454
21DT000513,142 W HUBBARD ST,"41.889931748255904,-87.63168428284078",NEAR NORTH SIDE,42,41.889931748255904,-87.63168428284078
21DT000585,500 N STATE ST,"41.891794,-87.628181",NEAR NORTH SIDE,42,41.891794,-87.628181
21DT001025,506 N STATE ST,"41.8909998544504,-87.62793241339213",NEAR NORTH SIDE,42,41.8909998544504,-87.62793241339213
21DT001040,315 W LOCUST ST,"41.89903539456638,-87.6364737477516",NEAR NORTH SIDE,27,41.89903539456638,-87.6364737477516
21DT000588,445 N LASALLE DR,"41.8905536,-87.63223187031284",NEAR NORTH SIDE,42,41.8905536,-87.63223187031284
21DT000589,226 W ONTARIO ST,"41.893406,-87.6354147",NEAR NORTH SIDE,42,41.893406,-87.6354147
21DT001019,1523 N FREMONT ST,"41.9095741,-87.65068332007587",NEAR NORTH SIDE,2,41.9095741,-87.65068332007587
22DT001014,67 W SCHILLER,"41.9076684,-87.63138024712126",NEAR NORTH SIDE,2,41.9076684,-87.63138024712126
21DT001101,800 N ORLEANS ST,"41.8987632,-87.6372627",NEAR NORTH SIDE,27,41.8987632,-87.6372627
21DT000591,627 W RANDOLPH ST,"41.884488,-87.6281022",LOOP,42,41.884488,-87.6281022
21DT001091,800 W ADAMS ST,"41.8793628,-87.636199",LOOP,42,41.8793628,-87.636199
22DT001563,29 E BALBO,"41.873016,-87.627216",LOOP,4,41.873016,-87.627216
22DT001560,1345 S MICHIGAN,"41.8801026,-87.6243031",LOOP,42,41.8801026,-87.6243031
20DT001895,706 S FINANCIAL PL,"41.87293153636374,-87.63268910352322",LOOP,4,41.87293153636374,-87.63268910352322
21DT001198,2459 W JACKSON,"41.8781161,-87.6344798",LOOP,42,41.8781161,-87.6344798
22DT001365,600 S WABASH,"41.87410205,-87.62636710914786",LOOP,4,41.87410205,-87.62636710914786
20DT000565,625 W RANDOLPH ST,"41.884488,-87.6281022",LOOP,42,41.884488,-87.6281022
21DT001161,2454 W JACKSON,"41.8781161,-87.6344798",LOOP,42,41.8781161,-87.6344798
22DT001364,115 N WABASH,"41.8837574,-87.6259612",LOOP,42,41.8837574,-87.6259612
22DT001146,834 S MICHIGAN,"41.8801026,-87.6243031",LOOP,42,41.8801026,-87.6243031
21DT000529,1935 S MICHIGAN,"41.8693994,-87.6240453",LOOP,4,41.8693994,-87.6240453
21DT000580,2235 S MICHIGAN,"41.8693994,-87.6240453",LOOP,4,41.8693994,-87.6240453
21DT000586,834 S MICHIGAN,"41.8801026,-87.6243031",LOOP,42,41.8801026,-87.6243031
22DT001227,834 S MICHIGAN,"41.8801026,-87.6243031",LOOP,42,41.8801026,-87.6243031
20DS72639L,830 S MICHIGAN AVE,"41.8801026,-87.6243031",LOOP,42,41.8801026,-87.6243031
20DS72695L,830 S MICHIGAN AVE,"41.8801026,-87.6243031",LOOP,42,41.8801026,-87.6243031
20DT000568,619 S LASALLE ST,"41.8739228,-87.63139812472896",LOOP,4,41.8739228,-87.63139812472896
23DT000583,618 S FINANCIAL PL,"41.87354516406198,-87.63270514358874",LOOP,4,41.87354516406198,-87.63270514358874
20DT000571,701 S LASALLE ST,"41.87325645,-87.63138409443016",LOOP,4,41.87325645,-87.63138409443016
22DT000680,627 W RANDOLPH ST,"41.884488,-87.6281022",LOOP,42,41.884488,-87.6281022
21DT000488,636 S FINANCIAL PL,"41.87341964467782,-87.63270204209233",LOOP,4,41.87341964467782,-87.63270204209233
21DT001048,650 S FINANCIAL PL,"41.87332201932604,-87.63269959740764",LOOP,4,41.87332201932604,-87.63269959740764
21DT001055,627 W RANDOLPH ST,"41.884488,-87.6281022",LOOP,42,41.884488,-87.6281022
21DT000512,888 S MICHIGAN,"41.8707393,-87.62469475",LOOP,4,41.8707393,-87.62469475
21DT000491,1935 S MICHIGAN,"41.8693994,-87.6240453",LOOP,4,41.8693994,-87.6240453
21DT001271,3 E WASHINGTON,"41.8832513,-87.6271439",LOOP,42,41.8832513,-87.6271439
21DT000473,627 W RANDOLPH ST,"41.884488,-87.6281022",LOOP,42,41.884488,-87.6281022
22DT001083,651 S WELLS ST,"41.8735864,-87.63331910595113",LOOP,25,41.8735864,-87.63331910595113
21DT001047,706 S FINANCIAL PL,"41.87293153636374,-87.63268910352322",LOOP,4,41.87293153636374,-87.63268910352322
21DT001049,636 S FINANCIAL PL,"41.87341964467782,-87.63270204209233",LOOP,4,41.87341964467782,-87.63270204209233
22DT001349,7018 S CLYDE,"41.76765225449237,-87.57400441232004",SOUTH SHORE,5,41.76765225449237,-87.57400441232004
22DS05749M,7001 S MERRILL AVE,"41.767895,-87.572568",SOUTH SHORE,5,41.767895,-87.572568
21DT000390,7047 S CRANDON,"41.76694883106686,-87.56968701385112",SOUTH SHORE,5,41.76694883106686,-87.56968701385112
21DT000393,7549 S JEFFERY,"41.75785066799342,-87.57600922325979",SOUTH SHORE,8,41.75785066799342,-87.57600922325979
19DS72388L,7800 S EXCHANGE AVE,"41.7535527,-87.55458234636242",SOUTH SHORE,7,41.7535527,-87.55458234636242
22DT001354,2000 E 75TH ST,"41.7592191,-87.5756155533879",SOUTH SHORE,8,41.7592191,-87.5756155533879
20DS76024L,7747 S PHILLIPS AVE,"41.75400535,-87.56478117249586",SOUTH SHORE,7,41.75400535,-87.56478117249586
22DT001355,7024 S CLYDE,"41.7672175,-87.57419927528736",SOUTH SHORE,5,41.7672175,-87.57419927528736
22DT000583,7503 S EXCHANGE,"41.75865483435868,-87.55999756327651",SOUTH SHORE,7,41.75865483435868,-87.55999756327651
22DT000582,2649 E 75TH ST,"41.75942092133858,-87.55928723641044",SOUTH SHORE,7,41.75942092133858,-87.55928723641044
21DT000460,7754 S EAST END,"41.75416179513327,-87.58348354163792",SOUTH SHORE,8,41.75416179513327,-87.58348354163792
20DS75976L,7701 S PHILLIPS AVE,"41.7552141,-87.56483261018083",SOUTH SHORE,7,41.7552141,-87.56483261018083
21DT000389,1421 E 67TH PL,"41.77229903805532,-87.59055648712695",SOUTH SHORE,5,41.77229903805532,-87.59055648712695
21DT000736,2011 E 75TH ST,"41.75855185,-87.575766333068",SOUTH SHORE,8,41.75855185,-87.575766333068
21DT000735,7551 S JEFFERY,"41.75782400140479,-87.57600864815743",SOUTH SHORE,8,41.75782400140479,-87.57600864815743
22DT001353,7549 S JEFFERY,"41.75785066799342,-87.57600922325979",SOUTH SHORE,8,41.75785066799342,-87.57600922325979
22DS02761M,7901 S INDIANA AVE,"41.750811,-87.61950035000001",CHATHAM,6,41.750811,-87.61950035000001
21DT00028A,401 E 87TH ST,"41.736423,-87.614361",CHATHAM,9,41.736423,-87.614361
22DS02619M,7903 S RHODES AVE,"41.75058104112242,-87.61116337597615",CHATHAM,6,41.75058104112242,-87.61116337597615
22DS02631M,343 E 79TH ST,"41.7508974,-87.61621414167303",CHATHAM,6,41.7508974,-87.61621414167303
21DT000459,7929 S STATE ST,"41.7500527,-87.624112198576",CHATHAM,6,41.7500527,-87.624112198576
22DS02628M,211 E 79TH ST,"41.7508721,-87.6191808",CHATHAM,6,41.7508721,-87.6191808
21DT00020A,8721 S COTTAGE GROVE AVE,"41.7359959,-87.6045041",CHATHAM,8,41.7359959,-87.6045041
22DS02616M,549 E 79TH ST,"41.751001349999996,-87.61054440869422",CHATHAM,6,41.751001349999996,-87.61054440869422
21DS19295M,8307 S DR MARTIN LUTHER KING JR DR,"41.74355745,-87.61437510681395",CHATHAM,6,41.74355745,-87.61437510681395
21DT000738,7925 S STATE ST,"41.74987848710867,-87.62440441442315",CHATHAM,6,41.74987848710867,-87.62440441442315
22DS03954M,7953 S CHAMPLAIN AVE,"41.74967895,-87.6084489515091",CHATHAM,6,41.74967895,-87.6084489515091
22DS03137M,351 E 79TH ST,"41.7509208,-87.61598371788425",CHATHAM,6,41.7509208,-87.61598371788425
21DT001194,4426 S KING DR,"41.7346693,-87.6144867",CHATHAM,9,41.7346693,-87.6144867
22DS02629M,207 E 79TH ST,"41.7508143,-87.61936655767968",CHATHAM,6,41.7508143,-87.61936655767968
21DT000509,1900 S MICHIGAN,"41.7345825,-87.6209368",CHATHAM,9,41.7345825,-87.6209368
20DT000857,9219 S BALTIMORE,"41.72797500265896,-87.54833528104668",SOUTH CHICAGO,10,41.72797500265896,-87.54833528104668
20DT000858,9225 S BALTIMORE,"41.72791500354528,-87.54833404139556",SOUTH CHICAGO,10,41.72791500354528,-87.54833404139556
20DS75979L,7910 S MUSKEGON AVE,"41.75147295,-87.55563852389167",SOUTH CHICAGO,7,41.75147295,-87.55563852389167
21DT000734,8300 S BRANDON,"41.7445605,-87.54703578431622",SOUTH CHICAGO,10,41.7445605,-87.54703578431622
20DS77372L,7901 S KINGSTON AVE,"41.751657,-87.562485",SOUTH CHICAGO,7,41.751657,-87.562485
20DS76120L,2501 E 79TH ST,"41.751684,-87.56364",SOUTH CHICAGO,7,41.751684,-87.56364
22DT001356,7917 S EUCLID,"41.75101875,-87.57690942321184",SOUTH CHICAGO,8,41.75101875,-87.57690942321184
21DT001240,3311 S ARCHER,"41.83380201456501,-87.67190666664705",MCKINLEY PARK,12,41.83380201456501,-87.67190666664705
22DT000758,3415 S ARCHER,"41.83189515535589,-87.67501435009507",MCKINLEY PARK,12,41.83189515535589,-87.67501435009507
20DT001445,3600 S WOOD,"41.828497999999996,-87.67063469335804",MCKINLEY PARK,12,41.828497999999996,-87.67063469335804
21DT001330,3641 S ARCHER,"41.827608257327064,-87.68200406905852",MCKINLEY PARK,12,41.827608257327064,-87.68200406905852
20DT000588,3479 S ARCHER,"41.8305524,-87.67702026050725",MCKINLEY PARK,12,41.8305524,-87.67702026050725
21DT001517,3600 S ASHLAND,"41.828552,-87.665625",MCKINLEY PARK,12,41.828552,-87.665625
21DT001490,3269 S ARCHER,"41.83430665,-87.67079760052292",MCKINLEY PARK,12,41.83430665,-87.67079760052292
21DT001360,3600 S WESTERN,"41.828327,-87.685083",MCKINLEY PARK,12,41.828327,-87.685083
21DT001359,3655 S WESTERN,"41.827837133991395,-87.68427937648106",MCKINLEY PARK,12,41.827837133991395,-87.68427937648106
22DT001085,2023 W 35TH ST,"41.83018775,-87.67623943037648",MCKINLEY PARK,12,41.83018775,-87.67623943037648
22DT001084,2019 W 35TH ST,"41.83018465,-87.67606756667297",MCKINLEY PARK,12,41.83018465,-87.67606756667297
21DT000551,3700 S IRON ST,"41.826677000000004,-87.65963988701296",MCKINLEY PARK,11,41.826677000000004,-87.65963988701296
21DT001242,3696 S ARCHER,"41.82677015,-87.68408311120952",MCKINLEY PARK,12,41.82677015,-87.68408311120952
21DT001479,3541 S ARCHER,"41.8295681,-87.6787211",MCKINLEY PARK,12,41.8295681,-87.6787211
21DS20339M,1200 W BELMONT AVE,"41.9401529,-87.659326",LAKE VIEW,44,41.9401529,-87.659326
22DT000775,3008 N LINCOLN,"41.93634725,-87.66439162679",LAKE VIEW,32,41.93634725,-87.66439162679
22DT001413,1331 W WELLINGTON,"41.935967649999995,-87.66252041064243",LAKE VIEW,32,41.935967649999995,-87.66252041064243
22DT000959,3019 N LINCOLN,"41.9367812,-87.664244878479",LAKE VIEW,32,41.9367812,-87.664244878479
20DT000475,3930 N ASHLAND,"41.9534042,-87.6693350391943",LAKE VIEW,47,41.9534042,-87.6693350391943
22DT000774,2900 N LINCOLN,"41.93453205,-87.66173307562983",LAKE VIEW,32,41.93453205,-87.66173307562983
22DS04095M,723 W BUCKINGHAM PL,"41.94250715,-87.64788679489003",LAKE VIEW,44,41.94250715,-87.64788679489003
22DT001046,3356 N SHEFFIELD,"41.9434223,-87.6544433204705",LAKE VIEW,44,41.9434223,-87.6544433204705
22DT000961,3033 N LINCOLN,"41.9369726,-87.6646324",LAKE VIEW,32,41.9369726,-87.6646324
20DS72598L,6740 N SHERIDAN RD,"41.940036,-87.6395345",LAKE VIEW,44,41.940036,-87.6395345
22DT001323,1500 W OAKDALE,"41.93536949999999,-87.66630498779782",LAKE VIEW,32,41.93536949999999,-87.66630498779782
22DT000770,3045 N SOUTHPORT,"41.93749495,-87.66348063693079",LAKE VIEW,32,41.93749495,-87.66348063693079
21DT000883,3052 N LINCOLN,"41.9370952,-87.66558393205496",LAKE VIEW,32,41.9370952,-87.66558393205496
22DT000968,1457 W BELMONT,"41.9394639,-87.66607371829818",LAKE VIEW,32,41.9394639,-87.66607371829818
22DT001181,2854 N ASHLAND,"41.93288759316103,-87.6685233813067",LAKE VIEW,32,41.93288759316103,-87.6685233813067
23DT000455,3150 N SOUTHPORT,"41.939158274802374,-87.66390848714872",LAKE VIEW,32,41.939158274802374,-87.66390848714872
22DT001322,1455 W OAKDALE,"41.9349715,-87.66586198660681",LAKE VIEW,32,41.9349715,-87.66586198660681
21DT001846,3159 N SOUTHPORT,"41.93963105,-87.66343519018812",LAKE VIEW,32,41.93963105,-87.66343519018812
22DT000550,3066 N LINCOLN,"41.93722387229831,-87.66540190563079",LAKE VIEW,32,41.93722387229831,-87.66540190563079
22DT000917,3020 N ASHLAND,"41.9367292,-87.66891702884071",LAKE VIEW,32,41.9367292,-87.66891702884071
22DT000545,3020 N ASHLAND,"41.9367292,-87.66891702884071",LAKE VIEW,32,41.9367292,-87.66891702884071
22DT001187,1700 W WELLINGTON,"41.9362293,-87.67113120698619",LAKE VIEW,32,41.9362293,-87.67113120698619
20DS74442L,6760 N SHERIDAN RD,"41.940036,-87.6395345",LAKE VIEW,44,41.940036,-87.6395345
22DT001408,1203 W FLETCHER ST,"41.93884513580684,-87.65915133307358",LAKE VIEW,32,41.93884513580684,-87.65915133307358
22DT001403,1223 W WELLINGTON,"41.9359563,-87.65980355377113",LAKE VIEW,32,41.9359563,-87.65980355377113
22DT001411,1233 W WELLINGTON,"41.93595915,-87.66017106668835",LAKE VIEW,32,41.93595915,-87.66017106668835
22DT001407,3168 N LINCOLN,"41.9390444078658,-87.66795034788916",LAKE VIEW,32,41.9390444078658,-87.66795034788916
22DT001188,1310 W WELLINGTON,"41.93637845,-87.66178700834656",LAKE VIEW,32,41.93637845,-87.66178700834656
22DT001406,2900 N RACINE,"41.93449115,-87.65910366291601",LAKE VIEW,32,41.93449115,-87.65910366291601
22DT000771,3139 N PAULINA ST,"41.93898525,-87.67084220048187",LAKE VIEW,32,41.93898525,-87.67084220048187
22DT001412,1237 W WELLINGTON,"41.93578,-87.6603466",LAKE VIEW,32,41.93578,-87.6603466
22DT001589,225 W CORNELIA,"41.9453173,-87.6592353",LAKE VIEW,44,41.9453173,-87.6592353
22DT001414,1309 W WELLINGTON,"41.9359155,-87.66169540263499",LAKE VIEW,32,41.9359155,-87.66169540263499
22DT001404,1360 W FLETCHER ST,"41.93899975,-87.66360549922999",LAKE VIEW,32,41.93899975,-87.66360549922999
22DT000549,3033 N LINCOLN,"41.9369726,-87.6646324",LAKE VIEW,32,41.9369726,-87.6646324
20DS76124L,579 W HAWTHORNE PL,"41.9440297,-87.64430166772728",LAKE VIEW,44,41.9440297,-87.64430166772728
22DT000958,3015 N LINCOLN,"41.93648664967809,-87.66405314954645",LAKE VIEW,32,41.93648664967809,-87.66405314954645
21DT000930,1429 W IRVING PARK,"41.954256580862605,-87.66533589265954",LAKE VIEW,47,41.954256580862605,-87.66533589265954
23DT000452,3058 N LINCOLN,"41.9372539,-87.66561645299231",LAKE VIEW,32,41.9372539,-87.66561645299231
22DS04072M,2819 N BURLING ST,"41.933378399999995,-87.64742700093251",LAKE VIEW,44,41.933378399999995,-87.64742700093251
20DS76055L,749 W CORNELIA AVE,"41.945293449999994,-87.6489128835",LAKE VIEW,44,41.945293449999994,-87.6489128835
22DT001321,1225 W GEORGE ST,"41.934170800000004,-87.65984092097034",LAKE VIEW,32,41.934170800000004,-87.65984092097034
23DT000433,3020 N ASHLAND,"41.9367292,-87.66891702884071",LAKE VIEW,32,41.9367292,-87.66891702884071
22DT001320,1301 W BELMONT,"41.93962235,-87.66127585081861",LAKE VIEW,32,41.93962235,-87.66127585081861
22DT000960,3020 N LINCOLN,"41.93646764913619,-87.66434404289275",LAKE VIEW,32,41.93646764913619,-87.66434404289275
22DT000904,2966 N LINCOLN,"41.9357813,-87.6634696",LAKE VIEW,32,41.9357813,-87.6634696
23DT000149,3036 N LINCOLN,"41.9367884,-87.665147",LAKE VIEW,32,41.9367884,-87.665147
21DT000440,1351 W ROSCOE ST,"41.943342615384616,-87.6634766923077",LAKE VIEW,44,41.943342615384616,-87.6634766923077
23DT000451,3036 N LINCOLN,"41.9367884,-87.665147",LAKE VIEW,32,41.9367884,-87.665147
22DT001531,1601 E 89TH ST,"41.73326,-87.584964",CALUMET HEIGHTS,8,41.73326,-87.584964
22DT001530,1600 E 89TH ST,"41.733424,-87.584975",CALUMET HEIGHTS,8,41.733424,-87.584975
21DT000732,1538 E 88TH ST,"41.73519405,-87.5865599242305",CALUMET HEIGHTS,8,41.73519405,-87.5865599242305
21DT000555,3158 S KING DR,"41.7074253,-87.6137724",ROSELAND,9,41.7074253,-87.6137724
21DT001162,4726 S KING DR,"41.7074253,-87.6137724",ROSELAND,9,41.7074253,-87.6137724
21DT000797,10813 S WALLACE,"41.6974079,-87.63739029109624",ROSELAND,34,41.6974079,-87.63739029109624
22DT001130,618 S WABASH,"41.7003515,-87.622146",ROSELAND,9,41.7003515,-87.622146
22DS03688M,10813 S WALLACE ST,"41.6974079,-87.63739029109624",ROSELAND,34,41.6974079,-87.63739029109624
22DT001065,45 W 103RD ST,"41.70688605,-87.62491273536276",ROSELAND,34,41.70688605,-87.62491273536276
21DT00031A,347 E 95TH ST,"41.72159255,-87.61493105",ROSELAND,9,41.72159255,-87.61493105
21DT00032A,400 E 95TH ST,"41.721977,-87.613981",ROSELAND,9,41.721977,-87.613981
22DT001054,10259 S MICHIGAN,"41.7073515,-87.61994162651746",ROSELAND,9,41.7073515,-87.61994162651746
23DT000454,2319 W BARRY,"41.937472099999994,-87.68641297504234",NORTH CENTER,32,41.937472099999994,-87.68641297504234
22DT000562,1913 W BELMONT,"41.93946005,-87.67655248058155",NORTH CENTER,32,41.93946005,-87.67655248058155
22DT001405,2807 N CLYBOURN,"41.93253011432512,-87.67831461169054",NORTH CENTER,32,41.93253011432512,-87.67831461169054
23DT000466,2335 W BARRY,"41.937472850000006,-87.68694644584183",NORTH CENTER,32,41.937472850000006,-87.68694644584183
22DT000773,2902 N SEELEY AVE,"41.934270549999994,-87.67968250053391",NORTH CENTER,32,41.934270549999994,-87.67968250053391
22DT000772,2219 W WELLINGTON,"41.93567295,-87.6839324475",NORTH CENTER,32,41.93567295,-87.6839324475
23DT000457,3033 N WESTERN,"41.9369297,-87.68761828963243",NORTH CENTER,32,41.9369297,-87.68761828963243
22DT000821,2300 W BELMONT,"41.939565,-87.685791",NORTH CENTER,32,41.939565,-87.685791
23DT000456,3053 N WESTERN,"41.937386950000004,-87.6876249",NORTH CENTER,32,41.937386950000004,-87.6876249
22DT001184,2156 W SCHOOL ST,"41.94142853341214,-87.68231419456198",NORTH CENTER,32,41.94142853341214,-87.68231419456198
22DT000561,1901 W BELMONT,"41.93939465,-87.67612267816992",NORTH CENTER,32,41.93939465,-87.67612267816992
21DT001265,1900 W WOLFRAM ST,"41.9335186,-87.67589785323314",NORTH CENTER,32,41.9335186,-87.67589785323314
23DT000464,3050 N OAKLEY,"41.9373433,-87.6858404889143",NORTH CENTER,32,41.9373433,-87.6858404889143
22DT001186,2158 W BARRY,"41.937895499999996,-87.68299572724692",NORTH CENTER,32,41.937895499999996,-87.68299572724692
23DT000431,3816 N WESTERN,"41.95143029941889,-87.68828178981082",NORTH CENTER,47,41.95143029941889,-87.68828178981082
22DT001189,3430 N BELL,"41.94407935,-87.68479816224955",NORTH CENTER,32,41.94407935,-87.68479816224955
23DT000440,3430 N BELL,"41.94407935,-87.68479816224955",NORTH CENTER,32,41.94407935,-87.68479816224955
23DT000434,2325 W BARRY,"41.9374717,-87.6865885",NORTH CENTER,32,41.9374717,-87.6865885
23DT000467,2317 W BARRY,"41.9374582,-87.68631160236612",NORTH CENTER,32,41.9374582,-87.68631160236612
22DT001183,3303 N HOYNE,"41.941570799999994,-87.68058403506134",NORTH CENTER,32,41.941570799999994,-87.68058403506134
21DT00033A,9510 S CONSTANCE AVE,"41.72154785,-87.57962410667292",SOUTH DEERING,7,41.72154785,-87.57962410667292
21DT000782,10548 S TORRENCE,"41.70311485,-87.559883637632",SOUTH DEERING,10,41.70311485,-87.559883637632
21DT000737,9501 S EXCHANGE,"41.72237524789755,-87.552343",SOUTH DEERING,10,41.72237524789755,-87.552343
19DT005783,3601 E 106TH ST,"41.70282,-87.53630508310933",EAST SIDE,10,41.70282,-87.53630508310933
22DT001352,10015 S AVENUE L,"41.71347365,-87.53630511002744",EAST SIDE,10,41.71347365,-87.53630511002744
20DT000530,424 W 119TH ST,"41.6781527,-87.63324168781905",WEST PULLMAN,34,41.6781527,-87.63324168781905
20DT000531,424 W 119TH ST,"41.6781527,-87.63324168781905",WEST PULLMAN,34,41.6781527,-87.63324168781905
20DS76079L,11914 S LOWE AVE,"41.6773944,-87.63855591295075",WEST PULLMAN,34,41.6773944,-87.63855591295075
22CP001810,6654 S LOOMIS ST,"41.6812454,-87.6566394",WEST PULLMAN,34,41.6812454,-87.6566394
21DT001020,3222 S CARPENTER ST,"41.6818385,-87.6481296",WEST PULLMAN,34,41.6818385,-87.6481296
21DS19296M,8252 S DR MARTIN LUTHER KING JR DR,"41.6575908,-87.6130501",RIVERDALE,9,41.6575908,-87.6130501
19DT005784,13727 S BRAINARD,"41.64612198986805,-87.54274293555366",HEGEWISCH,10,41.64612198986805,-87.54274293555366
22DT000815,13220 S BALTIMORE,"41.65487375,-87.54744569092891",HEGEWISCH,10,41.65487375,-87.54744569092891
21DT003052,4741 W 51ST ST,"41.800256125017576,-87.74197099859396",GARFIELD RIDGE,14,41.800256125017576,-87.74197099859396
21DT003053,5101 S CICERO,"41.8000852,-87.7425619",GARFIELD RIDGE,14,41.8000852,-87.7425619
20DT001518,6815 W ARCHER,"41.7919203,-87.79205676151476",GARFIELD RIDGE,23,41.7919203,-87.79205676151476
20DT001519,5501 S NEWCASTLE,"41.791538,-87.792665",GARFIELD RIDGE,23,41.791538,-87.792665
20DT001520,5500 S OAK PARK,"41.791557,-87.791662",GARFIELD RIDGE,23,41.791557,-87.791662
20DT000865,7141 W ARCHER,"41.791892848623526,-87.79953622587475",GARFIELD RIDGE,23,41.791892848623526,-87.79953622587475
20DT000866,5500 S NEVA,"41.791355,-87.800349",GARFIELD RIDGE,23,41.791355,-87.800349
20DT000867,5501 S HARLEM,"41.79168445,-87.80074210111168",GARFIELD RIDGE,23,41.79168445,-87.80074210111168
20DT000848,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14,41.79602647422358,-87.76088832928991
20DT001525,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14,41.79602647422358,-87.76088832928991
20DT001526,5348 S CENTRAL AVE,"41.79473456896552,-87.76226051724137",GARFIELD RIDGE,23,41.79473456896552,-87.76226051724137
21DT002979,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14,41.79602647422358,-87.76088832928991
21DT002977,5308 S CENTRAL AVE,"41.79604991515113,-87.762534484031",GARFIELD RIDGE,14,41.79604991515113,-87.762534484031
